Lymeon,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,2,1,0,1,1,1,1,1,0,0,1,0,0,-,-,0,0,1,-,-,-,-,-,-,2,1,1,0,0,2,0,2,1,-,-,-,0,0,-,-,4,0,-,0,6,0,-,0,-,-,1,0,0,0,0,1,-,0,0,0,0,0,0,0,1,0,1,0,0,-,0,-,-,0,1,1,1,1,2,0,2,1,0,1,0,1,2,1,0,0,-,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,2,0,2,-,0,1,0,0,0,1,0,0,0,1,-,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,0,-,0,0,0,0,2,0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2,0,0,1,-,-,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,2,0,1,-,0,0,0,0,0,0,0,1,2,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,2,1,1,1,0/1,0,1,2,1,1,0,-,1,0,0,0,0,0,0,1,-,0,0,0,-,-,1,1,0,1,1,0,1,1,?,1,0,1,0,0,1,0,1,0,1,0
Maaminga,0,0,0,1,1,1,-,0,-,0,0,0,-,1,-,-,-,0,?,1,1,-,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,2,2,1,1,0,1,1,0,2,3,1,1,0,0,0,3,0,2,0,1,1,2,0,0,?,0,0,1,0,1,-,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,-,1,0,0,-,0,0,0,1,2,0,2,0,0,1,0,0,2,0,0,-,-,0,0,-,0,0,0,0,1,1,0,0,1,0,1,1,0,0,-,-,1,-,2,0,0,0,0,1,2,1,-,1,0,0,-,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,2,0,0,0,0,1,0,2,0,1,0,0,0,-,0,1,1,0,0,0,0,1,0,0,0,-,0,0,0,1,0,-,0,1,1,0,1,1,0,0,-,-,0,-,-,1,0,-,2,0,0,1,-,-,0,-,1,0,0,0,0,0,0,1,0,1,0,0,0,-,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,-,-,0,-,0,0,0,1,0,0,-,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,0,0,0,0,-,0,-,0,-,-,-,0,0,0,0,1,0,1,1,-,0,1,0,0,0,0,1,1,-,-
Macroxyela,0,0,0,1,0,0,0,0,1,0,1,0,0,0,?,0,?,0,?,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,5,?,?,0,-,0,?,0,0,4,1,-,0,4,0,0,0,0,0,0,0,1,-,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-,0,0,0,0,1,-,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,-,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,-,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-,0,0,0,0,-,0,0,0,1,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,1,0,0,0,0,-,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,0,0,0,0,1,0,-,0,0,0,0,0,0,0,?,0,0
Megalyra,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,6,0,1,1,0,0,0,2,2,0,0,0,1,1,1,0,1,3,1,1,0,0,1,0,2,1,0,1,0,0,0,3,1,4,0,1,0,6,0,1,0,0,0,1,0,1,0,0,1,-,0,0,0,0,0,1,1,1,2,1,1,0,-,0,-,-,-,0,-,1,1,2,0,2,1,0,1,0,0,2,1,1,1,0,1,0,0,0,1,0,2,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,2,-,0,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,2,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,-,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,0,2,0,0,1,-,-,1,1,1,1,-,1,1,0,-,1,0,0,0,0,1,0,0,-,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,2,0,0,-,0,0,0,0,0,0,0,1,2,0,1,-,-,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,-,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,2,1,1,1,0/1,1,1,2,1,1,0,1,1,0,0,0,1,0,0,0,-,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-,0,1,0,0,0,0,-,0,1,-
Megaspilus,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,-,-,-,1,-,-,-,1,0,0,0,-,-,-,-,-,1,-,1,0,0,2,1,1,0,0,1,0,2,1,0,1,0,0,0,3,1,1,0,0,1,4,0,0,0,1,1,1,1,0,0,0,1,-,0,0,0,0,1,1,0,1,2,1,1,0,-,0,-,-,1,0,-,1,1,2,0,2,1,0,1,0,0,2,1,0,0,-,0,0,0,0,1,0,0,1,1,1,-,1,1,1,1,-,1,1,0,1,0,0,1,0,0,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,1,0,2,0,-,0,1,1,-,0,1,1,1,1,1,0,0,0,-,1,1,0,0,0,0,0,-,1,1,0,0,1,0,-,0,0,1,-,-,-,-,-,-,2,0,-,1,-,-,1,1,1,2,-,-,-,-,-,-,-,-,-,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,-,1,0,1,0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,-,1,0,0,0,1,1,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-,0,0,0,1,-,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-,0,0,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,0,0,0,0,-,0,-,0,-,-,1,0,1,0,0,1,0,1,?,-,0,1,0,0,0,0,1,0/1,1,1
Megastigmus,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,-,1/2,1,1,-,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,3,0,1,0,1,1,0,2,1,1,1,1,0,0,3,0,3,0,1,1,4,0,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0,2,-,2,0,1,1,2,-,2,1,0,1,0,0,1,0,0,0,-,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,2,0,0,0,0,0,-,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,-,1,1,1,1,1,0,0,2,0,0,1,-,-,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0,-,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-,-,0,1,0,0,0,0,0,-,1,0,1,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,-,0,0,0,0,-,0,0,0,0,1,0,0,0,0,0,-,-,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,1,0,0,0,-,0,-,0,-,-,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,?,0,1
Megischus,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,1,-,1,0,1,1,1,1,0,0,0,0,3,1,0,1,0,0,0,3,1,4,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,-,0,0,-,0,0,1,1,2,1,2,1,0,1,0,0,2,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,2,1,0,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,2,0,0,0,1,0,0,2,0,0,0,0,0,-,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,-,-,1,0,0,2,0,0,1,-,-,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,-,0,0,1,0,0,0,2,0,1,1,0,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,2,0,1,-,-,0,0,1,1,1,0,1,-,0,0,0,0,1,0,0,0,0,0,0,-,1,0,0,1,0,0,1,0,0,-,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,2,1,1,0,1,0/1,1,0,0,2,0,0,0,-,0,-,-,-,-,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,0,1,1
Melanips,0,0,0,1,1,0,0,0,-,0,0,0,0,1,0,0,1,1,0,-,-,-,1,6,1,1,1,0,0,0,2,-,0,0,0,1,1,1,0,0,2,1,1,0,1,1,0,2,1,1,1,0,0,0,3,0,3,0,1,0,5,0,1,0,0,1,1,1,1,-,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-,1,1,0,0,0,-,1,1,2,0,2,1,0,1,0,1,2,0,0,0,-,0,0,0,0,0,1,1,1,1,1,-,1,0,1,1,-,1,0,0,1,0,2,0,1,0,1,1,2,0,1,1,0,0,1,0,-,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,1,0,2,0,2,0,0,1,1,1,1,0,1,1,1,0,0,0,2,0,-,0,0,0,1,1,0,1,1,1,0,1,1,1,0,-,-,1,0,1,1,0,-,2,1,0,1,-,-,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,2,1,1,0,0,-,0,0,1,1,1,0,0,0,2,1,0,1,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,0,0,0,0,-,0,-,0,-,-,0,0,0,0,0,1,0,1,1,-,0,1,0,0,0,0,1,1,1,1
Metapolybia,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,?,1,1,1,1,7,0,0,1,0,0,0,2,0,0,1,0,1,1,1,2,2,3,0,1,0,0,1,0,2,3,0,0,0,1,2,3,1,4,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,-,0,0,0,0,0,0,0,2,1,1,0,0,-,0,-,-,0,0,0,1,1,2,0,2,1,0,1,0,0,2,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1,1,2,1,2,-,1,1,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,0,0,1,0,2,1,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,2,0,0,1,-,-,0,1,1,1,-,1,2,0,-,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,2,0,1,-,0,0,0,0,1,0,0,0,2,0,1,-,-,1,0,1,0,1,1,0,1,0,0,0,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,0,0,0,2,1,1,1,0,0,1,2,1,1,0,1,1,0,0,0,0,0,0,1,-,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,?,1,0
Micropterix,0,0,0,1,1,0,0,0,0,0,1,0,0,0,?,0,?,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-,0,-,-,-,0,0,0,0,0,-,0,0,0,0,-,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,2,-,0,0,0,0,-,0,0,0,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,-,1,0,1,1,1,0,0,0,-,-,0,2,0,0,1,0,0,-,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,0,0,0,0,0,1,0,0,1,-,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,1,0,0,-,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,-,-,0,-,0,-,0,0,0,0,0,0,1,-,-,-,1,0,0,-,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Monoctenus,0,0,0,1,0,0,1,0,1,0,1,0,0,0,?,0,?,0,?,1,0,0,1,0,0,0,0,0,0,-,0,0,0,0,0,1,1,0,0,0,3,1,1,0,0,0,1,0,1,0,-,-,0,0,1,0,4,0,-,0,6,0,-,0,0,0,1,0,1,-,0,1,-,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,-,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,-,0,1,0,0,0,0,0,0,1,-,-,-,0,0,0,-,-,0,0,0,0,0,0,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,?,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,?,0,0
Monomachus,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,-,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,2,2,1,1,0,1,1,0,2,1,1,1,0,0,0,3,0,3,0,1,1,5,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,-,1,0,-,0,0,1,1,2,0,2,1,0,1,0,0,2,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,1,1,2,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,2,0,0,0,0,1,0,2,0,2,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,2,0,0,1,-,-,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,2,1,1,0,0,-,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,1,1,2,1,1,0,0,1,1,0,1,-,0,0,0,-,-,-,-,-,-,1,0,0,0,0,1,0,1,1,-,0,1,0,0,0,0,1,1,1,1
Mymaromma,0,0,0,1,-,0,2,0,-,1,0,0,0,1,1,-,2,0,?,-,-,-,1,0,0,0,1,0,0,0,2,1,1,1,0,1,0,-,0,0,2,1,1,0,0,1,1,1,2,0,0,0,0,0,3,0,0,0,?,1,0,0,0,?,0,0,1,0,1,0,0,1,-,1,0,0,0,0,0,0,1,1,1,0,0,-,1,-,0,-,-,-,0,0,2,0,2,1,0,1,0,0,-,1,1,-,-,-,0,-,0,0,0,0,1,1,0,0,-,0,1,1,0,1,1,0,1,0,2,0,2,-,0,1,2,1,-,1,0,1,-,0,-,0,1,0,1,0,0,0,0,1,0,0,-,0,1,0,1,1,2,0,0,-,-,-,0,2,0,0,0,0,0,-,0,1,0,0,0,0,0,0,1,-,0,-,0,0,0,0,0,-,1,1,1,0,-,1,0,0,0,-,0,-,-,0,-,-,2,0,-,1,-,-,0,1,0,2,-,1,1,1,-,1,0,1,0,0,0,-,1,1,0,0,-,-,-,-,-,-,0,0,0,0,0,1,1,2,0,-,-,0,-,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,1,0,-,1,-,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,2,1,1,1,1,1,1,2,1,1,0,-,1,1,1,0,-,0,1,?,-,0,-,0,-,-,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
Nasonia,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1/2,0,?,-,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,-,-,0,0,0,3,0,1,0,1,1,0,2,1,1,1,0,0,0,3,0,3,0,0,1,4,0,1,0,1,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-,0,2,-,2,0,1,0,2,0,2,1,0,1,0,0,1,0,0,0,-,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,2,0,0,0,0,0,-,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,-,1,1,1,1,0,-,2,0,0,1,-,-,0,0,1,0,0,0,0,1,1,-,-,0,1,0,0,-,1,1,1,1,1,1,0,1,2,0,0,0,0,1,0,1,1,0,0,1,0,0,-,0,1,1,0,0,0,0,1,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,1,0,0,0,-,0,-,0,-,-,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1
Notofenusa,0,0,0,1,0,0,1,0,1,0,1,0,0,0,?,0,?,0,?,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,-,0,1,-,0,0,0,0,0,0,1,0,0,1,0,0,-,0,-,-,-,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,-,1,1,0,0,-,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,-,0,1,1,1,-,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,-,0,0,-,0,1,0,0,0,0,0,0,1,-,-,-,0,0,0,-,-,0,0,0,0,0,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,1,0,0,0,1,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-,?,0,-
Onycholyda,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,-,0,0,0,3,1,1,0,0,0,0,0,1,0,1,-,0,0,1,0,4,1,0,1,6,0,0,0,0,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-,0,-,-,-,0,0,0,1,2,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,0,0,-,1,1,0,0,-,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-,0,0,0,0,-,0,0,0,1,-,-,-,0,0,0,-,-,0,0,0,0,0,0,0,0,1,0,0,0,1,-,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,-,0,0,0,0,0,0,0,?,0,0
Orgilus,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1,-,0,0,0,0,0,0,0,2,0,1,0,0,-,0,-,-,0,1,1,1,1,2,0,2,1,0,1,0,0,2,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,-,1,0,0,1,0,2,0,0,1,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,-,0,0,0,1,1,1,1,1,1,0,1,1,0,0,-,1,1,1,0,1,0,0,2,0,0,1,-,-,0,1,1,0,0,1,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,-,0,0,0,1,0,0,0,0,2,0,1,-,-,1,0,0,0,1,1,0,0,0,1,0,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,1,1,0,1,1,?,1,0,1,0,0,1,0,1,1,1,0
